Id,Name,Type,Price,Metacritic,Recommendations,Year,Playtime,AchievCount,AchievDone,Icon,Logo
577423,Double Fine Adventure: Sidequest 4 // Anna Kipnis - "I Got My Dream Job",,,,,,0,0,0,,
577424,Double Fine Adventure: Sidequest 5 // Brandon Dillon - "There Could Possibly Be...",,,,,,0,0,0,,
577425,Double Fine Adventure: Sidequest 6 // Ray Crook - "I Think it's OK i'm Still Here",,,,,,0,0,0,,
577426,Double Fine Adventure: Sidequest 7 // JP LeBreton - "You Don't Step in the Same...",,,,,,0,0,0,,
577427,Double Fine Adventure: Sidequest 8 // Oliver Franzke - "I Would Have Absolutely...",,,,,,0,0,0,,
577428,Double Fine Adventure: Sidequest 9 // Dave Gardner - "Look, the Clocks...",,,,,,0,0,0,,
577429,Double Fine Adventure: Sidequest 10 // Peter McConnell - "What I Wish I Could Have...",,,,,,0,0,0,,
577430,Double Fine Adventure: Sidequest 11 // Khris Brown - "The Purity of Your Intent",,,,,,0,0,0,,
577431,Double Fine Adventure: Sidequest 12 // Camden Stoddard - "The Weight of the Sound",,,,,,0,0,0,,
577432,Double Fine Adventure: Sidequest 13 // Justin Bailey - "My Seat Only Goes Back So Far",,,,,,0,0,0,,
577433,Double Fine Adventure: Sidequest 14 // Ben Peck - "It's Not Like This Every Day",,,,,,0,0,0,,
577434,Double Fine Adventure: Sidequest 15 // Matt Hansen - "Just Take It Seriously",,,,,,0,0,0,,
600300,Double Fine Adventure: Sidequest 16 // Malena Annable - "Autonomy to be Awesome",,,,,,0,0,0,,
115800,Owlboy,,,,,,0,12,0,f8e4091c990afda896ed3220a733cb9b1a7e4fba,3e5eaaa3a11ab21fffc4427a3ac96071f5ca3fb5
544330,Snake Pass,,,,,,0,33,0,a4a42fb745404840580ee3c92e03b1686aa32ac4,4c6d2bb3db8c5a1da2e3c285aa54f860f96c3589
545690,VOI,,,,,,149,6,6,ed93c7fbaf9b3740ccada424653faebc7e94e149,ad5007c3fe050bced7f196c7f3b935b8219febd2
548230,SPINGUN,,,,,,0,26,0,42834158a4c0c0b0931ad0728b80f2b98cf97c0f,121428fe2ecd11e0af7333e52814fc3e5a8adb89
549860,One Night Stand,,,,,,306,27,27,e9e23182ff58b35f9bdb9854c707cd76ee74b8e2,1169d8b985fee31c0830fe2a95c6737f818a9f0d
337340,Finding Paradise,,,,,,0,1,0,a73f4efe629814dee218036dfc08e293dea41137,b878dec95d8442d59002bd77b9676aab603fe480
552590,The Sexy Brutale,,,,,,0,18,0,e28ac9502c2115ed5377e7708afee9e569db1e7c,e6d9b777e965939cc5e3162311631214d5153e7a
558420,Stories Untold,,,,,,0,13,0,eab55497ce0a8f8211de67b3e06139fef96fb900,7b69cc8ffac029f061319881f815aa599c7c7e19
560260,Super Blue Boy Planet,,,,,,37,8,8,d8559b5d24449a579df3aed0cc9eac8a2762d1d5,11f2170a3ee8c2e60e7a40fe7eb875001c32aca5
567800,12 Labours of Hercules VI: Race for Olympus,,,,,,984,23,21,9d5e6bc24909a63844f24ca6ca0c1a14b3eb245f,3bf44a396cf22b48c56bdfa14a01b92cda03e660
576980,Western 1849 Reloaded,,,,,,0,21,0,901d66487082aad7c16789d1ce57e0ae908d0349,b059e4f27ccd44b6c47b160cdce0efc39f37b51a
582270,Everything,,,,,,141,36,15,fa274f088a5b3df3c1ee9b17b5ae5bc78e56b64e,b15284979404c08fe23133e5a90afb3e503f46d8
460790,Bayonetta,,,,,,0,50,0,9c591c4d3d3d5e5164ba08465aaf4407d86301b9,5d49ade3a66eec6432f5a00ed29da02860f515b8
460810,Vanquish,,,,,,0,50,0,a5024e8135e1865f7df484f512ddf4e117fc0140,0e4d23bc68cf9265945cc85df3114bbf4618e8fa
632000,CrossCells,,,,,,346,10,10,7b0e36bf1e034b1f8c72cb4f28da79945a716bcd,551949761c6ebee38272dbe8afb685448fd0a2b5
633251,Oats Studios - Volume 1: RAKKA,,,,,,37,0,0,9b4fcef96819f3c5a0aeb1ea5328bfea18586d9f,
660740,Oats Studios - Volume 1: Cooking With Bill - Damasu 950,,,,,,3,0,0,,
669300,Oats Studios - Volume 1: FIREBASE,,,,,,109,0,0,,
674460,Oats Studios - Volume 1: God - Serengeti,,,,,,4,0,0,,
675150,Oats Studios - Volume 1: Cooking With Bill - Sushi,,,,,,2,0,0,,
675151,Oats Studios - Volume 1: Cooking With Bill - Prestoveg,,,,,,2,0,0,,
675152,Oats Studios - Volume 1: Cooking With Bill - Smoothie,,,,,,2,0,0,,
678550,Oats Studios - Volume 1: Zygote,,,,,,0,0,0,,
692330,Oats Studios - Volume 1: Kapture: Fluke,,,,,,73,0,0,,
726920,Oats Studios - Volume 1: ADAM: Episode 2,,,,,,0,0,0,,
748950,Oats Studios - Volume 1: Praetoria,,,,,,0,0,0,,
749020,Oats Studios - Volume 1: Bad President,episode,,,,2017,0,0,0,,
755440,Oats Studios - Volume 1: LIMA - Trailer,episode,,,,2017,0,0,0,,
759320,Oats Studios - Volume 1: Gdansk,episode,,,,2017,0,0,0,,
763470,Oats Studios - Volume 1: ADAM: Episode 3,episode,,,,2017,0,0,0,,
642560,Art Of Gravity,game,99,,260,2017,163,9,9,a76c8fa65722412225b87962a6d99b7e7e43d894,5ec4608f98419b506a8fe4f651f9d2ef92db6630
646170,Half-Life - The Freeman Chronicles: Episode 1,episode,,,,2017,10,0,0,7375815101cf63fc86369a0bed47bd9bb451857a,
646171,Half-Life - The Freeman Chronicles: Episode 2: Part 1,episode,,,,2017,89,0,0,88f542c8b513e6c34e38ebc52c8c76d92cff96cf,59e897a3a901d2c487691be3279e0a714a8f1d8a
678350,Half-Life - The Freeman Chronicles: BTS,episode,,,,2017,1,0,0,28b6349f54d456fc47106403d3d580725f756716,483cbb3f5408aef0592d8cecda37eeb3d9a50b68
648390,Marie's Room,game,,,,2018,94,7,7,35306af409be13729e980e3437249aae9d448076,3a05b1acbc9b3afc73b7daf316c8fc8d409a55c8
661430,LineWay,game,99,,138,2017,0,1,0,dd05f8606b4bcf0a8e89b02a139ec0ca5102053d,e31ac38b52f35c064d3c9d196073a5cfbbf53172
663240,All You Can Eat,game,199,,,2017,0,11,0,e7fc552946fcfb5a460f37c0440297fc9c3b0380,702e5331cf38b62a06fbd5059a9f6dd34e66ad05
676430,PUSH,game,99,,264,2017,0,1,0,84ba2b6315dee4c48f470bf7080d8af86179acb9,48bbd308fb1531aff238d78260c3fa4444f9c9b0
689910,Another Lost Phone: Laura's Story,game,299,71,183,2017,122,10,10,7a80a91f0ab332563c2f5dc47104c0c892cb2db0,ec90f6a20379a5bab5c80c1aeece79ad4eca2fbe
694370,Space Pilgrim Academy: Year 1,game,199,,,2017,0,15,0,0e006fdf0b3bc1fdf46e28651f071df6719732ef,91739634aa0fdc1580c16859e7df4d7396fb11dc
696480,The Norwood Suite,game,999,,115,2017,184,17,17,7c43f1dd76728cbbd4070d6fee8a7b1b776569e0,e66a20516cb9112047da00a27483eb757849e7a4
635320,Last Day of June,game,1999,75,877,2017,0,21,0,6d11292ea70eaaae88c771f41dd4e8142d906a8c,46fb77e0003dd9113f40ed30f759bdc5efeaa380
727640,ШП (ShP),game,159,,,2017,79,0,0,7baf76b4b1ba6018ac5e8effcdd3ba6214dca489,3893de9be9e313cc3f48bb709eb1f7eff314f625
744810,A Raven Monologue,game,,,,2018,5,0,0,201a43530da40dc269536be57bd9ddca7d0a37ce,6125b3f5e33caca58913daa1ee333d8e118a01d4
758500,Loot Box Quest,game,99,,180,2017,0,15,0,15162a3fbe0179f0a8ccd4eed7d545e7fe70518c,0b6e3778ec700ec673f752ce101d8818804200a1
758530,Sprout,game,,,,2018,12,3,3,2c44e55fe3fcb7c0045eaa40f5f28636e9ccca47,f1d328d7570d2a1e8c4a17bc758ae0da92bbe9d2
773670,Delete,game,199,,204,2018,160,8,8,9583e71e1dc72db4c36f2951b775245304f11709,0bbc4971b0f06442268bf7943fbe2cebed4267bf
775530,puzzlement,game,199,,,2018,0,4,0,dd4439c497d903953d28980ece15302b4699a438,0bc7b6c7c4b323c3a46590954b6fa8d2b3c80416
779420,#WarGames,game,299,,,2018,393,55,37,8f8ab0954333f157db7680070465c0d1ed957c93,9b152d1808a412b5a232f1ed2bf495e5c404773d
797390,How To Cope With Boredom and Loneliness,game,,,,2018,44,16,16,75d92a7374994c47f9c8e2dce5a8878c2343387d,adbc15a0fbfdcb5a0e025d94ee9da6f7b4096f9f
804320,Papers, Please - The Short Film,video,,,,2018,91,0,0,18d35f60e5bcea954a5942b35c6dd6a1ceca8342,35b2e6ee8804f5fdd802b02e8b7b81b590a3e202
831120,Space Pilgrim Academy: Year 2,game,199,,,2018,0,18,0,f0ae69dc84db2b9886f82d1df852bf1da9304254,616aabc777b64d0d41f6f0e4c6dd73c10cd4f826
840610,Fortune-499,game,399,,,2018,0,0,0,d19be72db7db3ab6d5e003b1e7d09cb7229a942c,e02e51370e1ed9c11bbbae40ed925f707fb3d0a5
844180,Slab,game,239,,,2018,0,51,0,52f53a0a512d5f7986259fc6053dff87faf22fc7,03d62018aebe9f0f0ccf4bcebece1ae77605dc74
845070,The Awesome Adventures of Captain Spirit,game,,79,,2018,0,0,0,b0a58984e1e24531843f2bfe0b3d70135b0a8e57,2ff77fe4912eb747f290709097ac2f05d2836dbd
858760,Scalak,game,159,,157,2018,215,2,2,9f5e72b90a4bf00232f623c4f86c872c0d9941a9,7346e41c0d15df1979a49b11478b848d83d75a1c
395170,DISTRAINT: Deluxe Edition,game,499,76,3251,2015,0,16,0,4ada0f3bc25bec4e3cd6d762b76f87c205adf9a7,0686e65bbe798f8364b7e9833e645bcc40df540e
440,Team Fortress 2,game,,92,10311,2007,9,520,0,e3f595a92552da3d664ad00277fad2107345f743,07385eb55b5ba974aebbe74d3c99626bda7920b8
570,Dota 2,game,,90,15677,2013,56726,0,0,0bbb630d63262dd66d2fdd0f7d37e8661a410075,d4f836839254be08d8e9dd333ecc9a01782c26d2
